"paper_id","title","authors","year","venue","citation_count","decision_label","relevance_score","decision_method","source_api","external_id","url","pdf_url","pdf_downloaded","pdf_path","parsed","abstract_preview"
"644","Advances and Open Problems in Federated Learning","Peter Kairouz; H. Brendan McMahan; Brendan Avent; Aurélien Bellet; Mehdi Bennis; Arjun Nitin Bhagoji; Kallista Bonawitz; Zachary Charles","2020","Foundations and Trends® in Machine Learning","4415","foundational","0.4","llm","openalex","10.1561/2200000083","https://doi.org/10.1561/2200000083","https://arxiv.org/pdf/1912.04977","yes","storage\pdfs\topic_1\paper_644.pdf","yes","Federated learning (FL) is a machine learning setting where many clients (e.g., mobile devices or whole organizations) c"
"645","FedHAR: Semi-Supervised Online Learning for Personalized Federated Human Activity Recognition","Hongzheng Yu; Zekai Chen; Xiao Zhang; Xu Chen; Fuzhen Zhuang; Hui Xiong; Xiuzhen Cheng","2021","IEEE Transactions on Mobile Computing","104","direct","0.85","llm","openalex","10.1109/tmc.2021.3136853","https://doi.org/10.1109/tmc.2021.3136853","","no","","yes","The advancement of smartphone sensors and wearable devices has enabled a new paradigm for smart human activity recogniti"
"646","Ensemble and continual federated learning for classification tasks","Fernando E. Casado; Dylan Lema; Roberto Iglesias; Carlos V. Regueiro; Senén Barro","2023","Machine Learning","21","direct","0.95","llm","openalex","10.1007/s10994-023-06330-z","https://doi.org/10.1007/s10994-023-06330-z","https://link.springer.com/content/pdf/10.1007/s10994-023-06330-z.pdf","no","","yes","Abstract Federated learning is the state-of-the-art paradigm for training a learning model collaboratively across multip"
"647","A multi-agent adaptive deep learning framework for online intrusion detection","Mahdi Soltani; Khashayar Khajavi; Mahdi Jafari Siavoshani; Amir Hossein Jahangir","2024","Cybersecurity","27","direct","0.85","llm","openalex","10.1186/s42400-023-00199-0","https://doi.org/10.1186/s42400-023-00199-0","https://cybersecurity.springeropen.com/counter/pdf/10.1186/s42400-023-00199-0","yes","storage\pdfs\topic_1\paper_647.pdf","yes","Abstract The network security analyzers use intrusion detection systems (IDSes) to distinguish malicious traffic from be"
"648","Towards Personalized Federated Learning","Alysa Ziying Tan; Han Yu; Lizhen Cui; Qiang Yang","2022","IEEE Transactions on Neural Networks and Learning Systems","963","adjacent","0.55","llm","openalex","10.1109/tnnls.2022.3160699","https://doi.org/10.1109/tnnls.2022.3160699","https://arxiv.org/pdf/2103.00710","yes","storage\pdfs\topic_1\paper_648.pdf","yes","In parallel with the rapid adoption of artificial intelligence (AI) empowered by advances in AI research, there has been"
"649","Secure, privacy-preserving and federated machine learning in medical imaging","Georgios Kaissis; Marcus R. Makowski; Daniel Rückert; Rickmer Braren","2020","Nature Machine Intelligence","1247","adjacent","0.4","llm","openalex","10.1038/s42256-020-0186-1","https://doi.org/10.1038/s42256-020-0186-1","https://www.nature.com/articles/s42256-020-0186-1.pdf","yes","storage\pdfs\topic_1\paper_649.pdf","yes","The broad application of artificial intelligence techniques in medicine is currently hindered by limited dataset availab"
"650","An On-Device Federated Learning Approach for Cooperative Model Update Between Edge Devices","Rei Ito; Mineto Tsukada; Hiroki Matsutani","2021","IEEE Access","16","direct","0.85","llm","openalex","10.1109/access.2021.3093382","https://doi.org/10.1109/access.2021.3093382","https://ieeexplore.ieee.org/ielx7/6287639/9312710/09467340.pdf","no","","yes","Most edge AI focuses on prediction tasks on resource-limited edge devices while the training is done at server machines."
"651","SciPy 1.0: fundamental algorithms for scientific computing in Python","Pauli Virtanen; Ralf Gommers; Travis E. Oliphant; Matt Haberland; Tyler Reddy; David Cournapeau; Evgeni Burovski; Pearu Peterson","2020","Nature Methods","36325","exclude","0.0","llm","openalex","10.1038/s41592-019-0686-2","https://doi.org/10.1038/s41592-019-0686-2","https://www.nature.com/articles/s41592-019-0686-2.pdf","no","","no","SciPy is an open-source scientific computing library for the Python programming language. Since its initial release in 2"
"652","Outcomes for Implementation Research: Conceptual Distinctions, Measurement Challenges, and Research Agenda","Enola K. Proctor; Hiie Silmere; Ramesh Raghavan; Peter S. Hovmand; Greg Aarons; Alicia C. Bunger; Richard T. Griffey; Melissa A. Hensley","2010","Administration and Policy in Mental Health and Mental Health Services Research","8476","exclude","0.0","rule","openalex","10.1007/s10488-010-0319-7","https://doi.org/10.1007/s10488-010-0319-7","https://link.springer.com/content/pdf/10.1007/s10488-010-0319-7.pdf","no","","no","An unresolved issue in the field of implementation research is how to conceptualize and evaluate successful implementati"
"653","Joint Device Selection and Bandwidth Allocation for Cost-Efficient Federated Learning in Industrial Internet of Things","Xiuzhao Ji; Jie Tian; Haixia Zhang; Dalei Wu; Tiantian Li","2023","IEEE Internet of Things Journal","42","adjacent","0.4","llm","openalex","10.1109/jiot.2022.3233595","https://doi.org/10.1109/jiot.2022.3233595","","no","","yes","Along with the deployment of Industrial Internet of Things (IIoT), massive amounts of industrial data have been generate"
"654","Description and Power Analysis of Two Tests for Detecting Recent Population Bottlenecks From Allele Frequency Data","J. M. Cornuet; Gordon Luikart","1996","Genetics","4349","exclude","0.0","rule","openalex","10.1093/genetics/144.4.2001","https://doi.org/10.1093/genetics/144.4.2001","https://academic.oup.com/genetics/article-pdf/144/4/2001/34668949/genetics2001.pdf","no","","no","When a population experiences a reduction of its effective size, it generally develops a heterozygosity excess at select"
"655","The Byzantine Generals Problem","Leslie Lamport; Robert E. Shostak; Marshall C. Pease","1982","ACM Transactions on Programming Languages and Systems","5919","exclude","0.0","rule","openalex","10.1145/357172.357176","https://doi.org/10.1145/357172.357176","https://dl.acm.org/doi/pdf/10.1145/357172.357176","no","","no","Reliable computer systems must handle malfunctioning components that give conflicting information to different parts of "
"656","Learning from imbalanced data: open challenges and future directions","Bartosz Krawczyk","2016","Progress in Artificial Intelligence","2363","adjacent","0.4","llm","openalex","10.1007/s13748-016-0094-0","https://doi.org/10.1007/s13748-016-0094-0","https://link.springer.com/content/pdf/10.1007/s13748-016-0094-0.pdf","no","","yes","Despite more than two decades of continuous development learning from imbalanced data is still a focus of intense resear"
"657","The Global Land Data Assimilation System","Matthew Rodell; Paul R. Houser; U. Jambor; Jon Gottschalck; Kenneth Mitchell; C.-J. Meng; Kristi R. Arsenault; B. Cosgrove","2004","Bulletin of the American Meteorological Society","5606","exclude","0.0","rule","openalex","10.1175/bams-85-3-381","https://doi.org/10.1175/bams-85-3-381","https://journals.ametsoc.org/downloadpdf/journals/bams/85/3/bams-85-3-381.pdf","no","","no","This powerful new land surface modeling system integrates data from advanced observing systems to support improved forec"
"658","Estimation of Dynamic Models with Error Components","T. W. Anderson; Chêng Hsiao","1981","Journal of the American Statistical Association","2296","exclude","0.0","rule","openalex","10.1080/01621459.1981.10477691","https://doi.org/10.1080/01621459.1981.10477691","https://www.tandfonline.com/doi/abs/10.1080/01621459.1981.10477691","no","","no","Abstract Observations on N cross-section units at T time points are used to estimate a simple statistical model involvin"
"659","The<i>Gaia</i>mission","T. Prusti; J. H. J. de Bruijne; A. G. A. Brown; A. Vallenari; C. Babusiaux; C. A. L. Bailer-Jones; U. Bastian; M. Biermann","2016","Astronomy and Astrophysics","6845","exclude","0.0","llm","openalex","10.1051/0004-6361/201629272","https://doi.org/10.1051/0004-6361/201629272","https://www.aanda.org/articles/aa/pdf/2016/11/aa29272-16.pdf","no","","no","Gaia is a cornerstone mission in the science programme of the EuropeanSpace Agency (ESA). The spacecraft construction wa"
"660","Efficient Federated Learning Via Local Adaptive Amended Optimizer With Linear Speedup","Yan Sun; Li Shen; Hao Sun; Liang Ding; Dacheng Tao","2023","IEEE Transactions on Pattern Analysis and Machine Intelligence","21","adjacent","0.55","llm","openalex","10.1109/tpami.2023.3300886","https://doi.org/10.1109/tpami.2023.3300886","","no","","yes","Adaptive optimization has achieved notable success for distributed learning while extending adaptive optimizer to federa"
"661","DYNAFED: Tackling Client Data Heterogeneity with Global Dynamics","Renjie Pi; Weizhong Zhang; Yueqi Xie; Jiahui Gao; Xiaoyu Wang; Sunghun Kim; Qifeng Chen","2023","","19","adjacent","0.55","llm","openalex","10.1109/cvpr52729.2023.01172","https://doi.org/10.1109/cvpr52729.2023.01172","","no","","yes","The Federated Learning (FL) paradigm is known to face challenges under heterogeneous client data. Local training on non-"
"662","An Online Federated Learning Framework via Over-the-Air Computing for UAV Object Detection","Yanlu Li; Yiming Liu","2024","IEEE Transactions on Vehicular Technology","8","direct","0.85","llm","openalex","10.1109/tvt.2024.3461650","https://doi.org/10.1109/tvt.2024.3461650","","no","","yes","Thanks to their mobility and flexibility, unmanned aerial vehicles (UAVs) could capture images from various angles, serv"
"663","Biomass allocation to leaves, stems and roots: meta‐analyses of interspecific variation and environmental control","Hendrik Poorter; Karl J. Niklas; Peter B. Reich; Jacek Oleksyn; Pieter Poot; Liesje Mommer","2011","New Phytologist","2969","exclude","0.0","rule","openalex","10.1111/j.1469-8137.2011.03952.x","https://doi.org/10.1111/j.1469-8137.2011.03952.x","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1469-8137.2011.03952.x","no","","no","We quantified the biomass allocation patterns to leaves, stems and roots in vegetative plants, and how this is influence"
"664","Soil and Water Assessment Tool Theoretical Documentation Version 2009","S.L. Neitsch; J. G. Arnold; James R. Kiniry; Jeffery Williams","2011","OakTrust (Texas A&M University Libraries)","4057","exclude","0.0","rule","openalex","W1887863118","https://openalex.org/W1887863118","https://hdl.handle.net/1969.1/128050","no","","no","including the US Environmental Protection Agency, Natural Resources Conservation Service, National Oceanic"
"665","American Society of Clinical Oncology/College of American Pathologists Guideline Recommendations for Immunohistochemical Testing of Estrogen and Progesterone Receptors in Breast Cancer","M. Elizabeth H. Hammond; Daniel F. Hayes; Mitch Dowsett; D. Craig Allred; Karen L. Hagerty; Sunil Badve; Patrick L. Fitzgibbons; Glenn Francis","2010","Journal of Clinical Oncology","4238","exclude","0.0","rule","openalex","10.1200/jco.2009.25.6529","https://doi.org/10.1200/jco.2009.25.6529","https://ascopubs.org/doi/pdfdirect/10.1200/JCO.2009.25.6529?role=tab","no","","no","The Panel recommends that ER and PgR status be determined on all invasive breast cancers and breast cancer recurrences. "
"666","Analysis and Optimization of Wireless Federated Learning With Data Heterogeneity","Xuefeng Han; Jun Li; Wen Chen; Zhen Mei; Kang Wei; Ming Ding; H. Vincent Poor","2023","IEEE Transactions on Wireless Communications","10","adjacent","0.45","llm","openalex","10.1109/twc.2023.3344137","https://doi.org/10.1109/twc.2023.3344137","","no","","yes","With the rapid proliferation of smart mobile devices, federated learning (FL) has been widely considered for application"
"667","Beyond the Generalization Illusion: A Production MLOps Framework for Federated Behavioral Malware Detection with Real-Time Drift Adaptation","Mohammed El-hajj","2025","Cyber Security in Networking Conference","0","direct","0.85","llm","semantic_scholar","249273d7d12e702a8ee6ebab9fe1e8343dc3cf04","https://www.semanticscholar.org/paper/249273d7d12e702a8ee6ebab9fe1e8343dc3cf04","","no","","yes","This paper identifies critical limitations in current behavioral malware detection systems, particularly the ""generaliza"
"668","FedDCA : Stable and unified Wasserstein adaptation to federated concept drift","Liyu Fang; Wu Wen; Xiaoling Zheng","2026","Knowledge-Based Systems","0","exclude","0.0","rule","semantic_scholar","3a3e2261d1f1666b7c9050e175d93e5eb7e094ad","https://www.semanticscholar.org/paper/3a3e2261d1f1666b7c9050e175d93e5eb7e094ad","","no","","no",""
"669","Federated Learning with Heterogeneous Feature Adaptation for Human Activity Recognition","Jiaqi Wang; Tobias Schlagenhauf; Setareh Maghsudi","2025","IEEE International Conference on Acoustics, Speech, and Signal Processing","2","adjacent","0.55","llm","semantic_scholar","5d4478c152fdfb15d024ba4082917af2c295e759","https://www.semanticscholar.org/paper/5d4478c152fdfb15d024ba4082917af2c295e759","","no","","yes","Federated learning promotes knowledge sharing in data-sensitive domains, such as Human Activity Recognition (HAR). Howev"
"670","Fed-DCL: A Federated Dual-Continual Learning Framework for Adaptive Electric Power Load Forecasting Under Concept Drift","Yueyang Gong; Bin Pan; Kai Lyu; Fenggang Sun; Peng Lan","2025","2025 5th International Conference on New Energy and Power Engineering (ICNEPE)","0","direct","0.9","llm","semantic_scholar","f92369e526cfe59ef4fe5b1a30a7b820a629c6ce","https://www.semanticscholar.org/paper/f92369e526cfe59ef4fe5b1a30a7b820a629c6ce","","no","","yes","To address the non-stationarity and privacy protection challenges in electric power load forecasting, this paper propose"
"671","ILoRA: Federated Learning with Low-Rank Adaptation for Heterogeneous Client Aggregation","Junchao Zhou; Junkang Liu; Fanhua Shang","2025","arXiv.org","0","adjacent","0.55","llm","semantic_scholar","a7a651cd1421b42de37c68deda80a78fbce842cf","https://www.semanticscholar.org/paper/a7a651cd1421b42de37c68deda80a78fbce842cf","https://arxiv.org/pdf/2511.16069","yes","storage\pdfs\topic_1\paper_671.pdf","yes","Federated Learning with Low-Rank Adaptation (LoRA) faces three critical challenges under client heterogeneity: (1) Initi"
"672","FedSCAl: Leveraging Server and Client Alignment for Unsupervised Federated Source-Free Domain Adaptation","M. Yashwanth; Sampath Koti; Arunabh Singh; Shyam Marjit; Anirban Chakraborty","2025","arXiv.org","0","adjacent","0.55","llm","semantic_scholar","dd7ee4e20455fe7558ecfcf76b3f97845a50a1e0","https://www.semanticscholar.org/paper/dd7ee4e20455fe7558ecfcf76b3f97845a50a1e0","https://arxiv.org/pdf/2512.06738","yes","storage\pdfs\topic_1\paper_672.pdf","yes","We address the Federated source-Free Domain Adaptation (FFreeDA) problem, with clients holding unlabeled data with signi"
